,user_id,about,num_revs
2547,6672772,"
                                            France,                                                                                                                                ",1
2548,5486797,"
                                            Spain,                                            Male,                                            18-24                                        ",1
2549,7409551,"
                                            Spain,                                                                                                                                ",1
2550,6354504,"
                                            USA,                                                                                                                                ",1
2551,6826860,"
                                            New Zealand,                                                                                                                                ",3
2552,7378260,"
                                            Thailand,                                                                                                                                ",1
2553,9399524,"
                                            USA,                                                                                                                                ",1
2554,6519309,"
                                            China,                                            Female,                                            25-30                                        ",1
2555,5235608,"
                                            Ireland,                                                                                                                                ",1
2556,8739038,"
                                            USA,                                                                                                                                ",1
2557,9448552,"
                                            Japan,                                                                                                                                ",2
2558,7336430,"
                                            Australia,                                                                                                                                ",1
2559,9338053,"
                                            Thailand,                                                                                                                                ",1
2560,6405286,"
                                            France,                                            Male,                                            25-30                                        ",2
2561,8283386,"
                                            Dominican Republic,                                                                                                                                ",2
2562,6977177,"
                                            Hong Kong,                                                                                                                                ",1
2563,6776395,"
                                            Germany,                                                                                                                                ",1
2564,8902514,"
                                            Russia,                                            All Female Group,                                            18-24                                        ",2
2565,8115730,"
                                            Italy,                                            Female,                                            31-40                                        ",1
2566,9257632,"
                                            USA,                                                                                                                                ",1
2567,6981006,"
                                            England,                                                                                                                                ",1
2568,7283640,"
                                            USA,                                            Male,                                            41+                                        ",13
2569,6791974,"
                                            Belgium,                                                                                                                                ",1
2570,6963620,"
                                            Italy,                                                                                                                                ",1
2571,9047507,"
                                            Slovakia,                                                                                                                                ",1
2572,5095596,"
                                            USA,                                                                                                                                ",2
2573,6391835,"
                                            Finland,                                                                                                                                ",1
2574,7986288,"
                                            Australia,                                            Female,                                            25-30                                        ",1
2575,7732060,"
                                            American Samoa,                                            Male,                                            25-30                                        ",2
2576,7748352,"
                                            USA,                                                                                                                                ",2
2577,9307920,"
                                            Australia,                                                                                                                                ",2
2578,8553374,"
                                            England,                                            Female,                                            41+                                        ",1
2579,5073040,"
                                            Mauritius,                                                                                                                                ",1
2580,8839723,"
                                            Sweden,                                                                                                                                ",2
2581,8215167,"
                                            USA,                                                                                                                                ",1
2582,6463692,"
                                            USA,                                                                                                                                ",1
2583,9068948,"
                                            USA,                                            Female,                                            25-30                                        ",4
2584,6586977,"
                                            Australia,                                                                                                                                ",1
2585,6532691,"
                                            USA,                                            Female,                                            25-30                                        ",27
2586,7483767,"
                                            England,                                                                                                                                ",2
2587,7465845,"
                                            Australia,                                                                                                                                ",1
2588,8097499,"
                                            USA,                                                                                                                                ",1
2589,9304245,"
                                            Italy,                                                                                                                                ",1
2590,5422743,"
                                            New Zealand,                                                                                                                                ",1
2591,9991882,"
                                            Romania,                                                                                                                                ",1
2592,7340865,"
                                            USA,                                                                                                                                ",1
2593,9344905,"
                                            USA,                                            INMIXEDGROUP,                                            TWENTYFIVETOTHIRTY                                        ",4
2594,5182312,"
                                            Malaysia,                                                                                                                                ",3
2595,6702717,"
                                            Australia,                                                                                                                                ",1
2596,8781590,"
                                            Germany,                                                                                                                                ",2
2597,8757168,"
                                            Russia,                                            Male,                                            18-24                                        ",2
2598,5478303,"
                                            Scotland,                                            Male,                                            31-40                                        ",1
2599,8652205,"
                                            Japan,                                                                                                                                ",1
2600,7279713,"
                                            India,                                            INALLMALEGROUP,                                            THIRTYONETOFOURTY                                        ",3
2601,8368161,"
                                            Romania,                                                                                                                                ",1
2602,5880816,"
                                            Finland,                                                                                                                                ",1
2603,8263275,"
                                            Czech Republic,                                                                                                                                ",1
2604,7909924,"
                                            Latvia,                                                                                                                                ",1
2605,5912188,"
                                            USA,                                                                                                                                ",1
2606,5841251,"
                                            USA,                                            Female,                                            25-30                                        ",1
2607,7479100,"
                                            China,                                            Female,                                            25-30                                        ",1
2608,6386672,"
                                            Scotland,                                                                                                                                ",1
2609,5172581,"
                                            England,                                            Female,                                            25-30                                        ",1
2610,7761702,"
                                            England,                                                                                                                                ",1
2611,5180848,"
                                            Finland,                                                                                                                                ",1
2612,5714573,"
                                            Argentina,                                            Male,                                            25-30                                        ",5
2613,5545085,"
                                            Australia,                                                                                                                                ",2
2614,6970051,"
                                            Finland,                                                                                                                                ",1
2615,6881063,"
                                            Australia,                                            Female,                                            25-30                                        ",22
2616,9951525,"
                                            Spain,                                            Female,                                            31-40                                        ",5
2617,5052283,"
                                            USA,                                                                                                                                ",1
2618,9356750,"
                                            South Korea,                                                                                                                                ",1
2619,8763874,"
                                            Mexico,                                                                                                                                ",1
2620,9163332,"
                                            England,                                            Couple,                                            41+                                        ",1
2621,5412310,"
                                            Canada,                                                                                                                                ",3
2622,9824879,"
                                            USA,                                                                                                                                ",1
2623,8100136,"
                                            South Africa,                                            Mixed Group,                                            41+                                        ",4
2624,6026179,"
                                            Spain,                                                                                                                                ",1
2625,9536333,"
                                            Scotland,                                                                                                                                ",1
2626,6483075,"
                                            Belgium,                                                                                                                                ",1
2627,9555949,"
                                            Austria,                                            Male,                                            31-40                                        ",1
2628,7693318,"
                                            Vietnam,                                                                                                                                ",1
2629,8455163,"
                                            Belgium,                                            Female,                                            31-40                                        ",2
2630,6996439,"
                                            USA,                                                                                                                                ",1
2631,6770952,"
                                            Ireland,                                                                                                                                ",1
2632,9735973,"
                                            India,                                                                                                                                ",2
2633,7900190,"
                                            Germany,                                            Couple,                                            25-30                                        ",6
2634,5096344,"
                                            Germany,                                                                                                                                ",2
2635,5968687,"
                                            USA,                                                                                                                                ",10
2636,8066545,"
                                            Canada,                                                                                                                                ",9
2637,9800329,"
                                            Germany,                                                                                                                                ",1
2638,7930423,"
                                            USA,                                                                                                                                ",1
2639,8390130,"
                                            USA,                                            CHOOSEONE,                                            Age Group                                        ",2
2640,7565674,"
                                            Scotland,                                                                                                                                ",4
2641,8603680,"
                                            USA,                                            Male,                                            25-30                                        ",10
2642,8080212,"
                                            Morocco,                                                                                                                                ",2
2643,6750467,"
                                            Germany,                                            Couple,                                            25-30                                        ",1
2644,7436411,"
                                            Italy,                                                                                                                                ",2
2645,8216378,"
                                            Italy,                                                                                                                                ",1
2646,6472383,"
                                            South Korea,                                                                                                                                ",1
2647,9263124,"
                                            New Zealand,                                            Couple,                                            41+                                        ",1
2648,9052564,"
                                            Italy,                                            Female,                                            31-40                                        ",1
2649,9433107,"
                                            Pakistan,                                            Male,                                            41+                                        ",1
2650,6297110,"
                                            Brazil,                                                                                                                                ",1
2651,9187800,"
                                            Germany,                                            Female,                                            25-30                                        ",2
2652,9867159,"
                                            Italy,                                            Mixed Group,                                            41+                                        ",5
2653,6730970,"
                                            USA,                                                                                                                                ",2
2654,7544854,"
                                            Spain,                                                                                                                                ",2
2655,5134536,"
                                            Italy,                                                                                                                                ",1
2656,8917387,"
                                            Ukraine,                                                                                                                                ",1
2657,6651476,"
                                            Thailand,                                            Male,                                            31-40                                        ",1
2658,5280592,"
                                            Canada,                                                                                                                                ",1
2659,5678157,"
                                            England,                                                                                                                                ",3
2660,6796786,"
                                            England,                                            Male,                                            41+                                        ",16
2661,7700351,"
                                            Canada,                                                                                                                                ",1
2662,8732980,"
                                            Austria,                                            Female,                                            25-30                                        ",1
2663,7865445,"
                                            Wales,                                                                                                                                ",1
2664,8234795,"
                                            USA,                                            Male,                                            18-24                                        ",4
2665,7195282,"
                                            Armenia,                                            Female,                                            25-30                                        ",2
2666,7800754,"
                                            Malaysia,                                            Female,                                            31-40                                        ",6
2667,9754982,"
                                            Sweden,                                            Male,                                            25-30                                        ",3
2668,9165217,"
                                            USA,                                            Female,                                            31-40                                        ",1
2669,6618428,"
                                            Poland,                                            Male,                                            41+                                        ",2
2670,6443410,"
                                            Spain,                                                                                                                                ",1
2671,5334978,"
                                            Brazil,                                            Male,                                            25-30                                        ",2
2672,7480936,"
                                            Germany,                                                                                                                                ",1
2673,9001137,"
                                            Ecuador,                                            Male,                                            31-40                                        ",2
2674,9561699,"
                                            Argentina,                                                                                                                                ",1
2675,6694143,"
                                            Spain,                                                                                                                                ",1
2676,8297401,"
                                            USA,                                                                                                                                ",1
2677,5879044,"
                                            Brazil,                                                                                                                                ",4
2678,7970923,"
                                            Slovakia,                                            Male,                                            25-30                                        ",3
2679,6878765,"
                                            Canada,                                                                                                                                ",2
2680,6107078,"
                                            USA,                                                                                                                                ",1
2681,6097428,"
                                            Lithuania,                                                                                                                                ",1
2682,9539932,"
                                            Israel,                                                                                                                                ",1
2683,9636990,"
                                            England,                                            Couple,                                            25-30                                        ",1
2684,5232706,"
                                            Argentina,                                                                                                                                ",1
2685,5090628,"
                                            USA,                                            Female,                                            25-30                                        ",2
2686,7812936,"
                                            Germany,                                                                                                                                ",1
2687,8625392,"
                                            Malaysia,                                            Male,                                            31-40                                        ",7
2688,7576818,"
                                            Australia,                                                                                                                                ",1
2689,8710630,"
                                            China,                                                                                                                                ",1
2690,8203768,"
                                            England,                                                                                                                                ",1
2691,7257027,"
                                            USA,                                                                                                                                ",1
2692,6429438,"
                                            Norway,                                            All Female Group,                                            25-30                                        ",1
2693,7830529,"
                                            Australia,                                                                                                                                ",1
2694,7294293,"
                                            USA,                                                                                                                                ",1
2695,6099358,"
                                            Spain,                                                                                                                                ",1
2696,6995031,"
                                            Spain,                                                                                                                                ",1
2697,6616642,"
                                            Spain,                                            Female,                                            25-30                                        ",1
2698,9943181,"
                                            USA,                                                                                                                                ",1
2699,6721828,"
                                            USA,                                                                                                                                ",1
2700,9473423,"
                                            Israel,                                            Male,                                            25-30                                        ",1
2701,7592317,"
                                            USA,                                                                                                                                ",1
2702,6838442,"
                                            USA,                                                                                                                                ",1
2703,6491661,"
                                            Netherlands,                                            Male,                                            31-40                                        ",1
2704,6604512,"
                                            Serbia,                                            Couple,                                            25-30                                        ",5
2705,5827290,"
                                            Italy,                                                                                                                                ",1
2706,5157895,"
                                            Denmark,                                                                                                                                ",1
2707,9466643,"
                                            Thailand,                                            Female,                                            25-30                                        ",1
2708,9832282,"
                                            Belgium,                                                                                                                                ",1
2709,8153087,"
                                            Netherlands,                                                                                                                                ",1
2710,6622952,"
                                            Philippines,                                            Male,                                            31-40                                        ",15
2711,8309432,"
                                            USA,                                                                                                                                ",1
2712,6721407,"
                                            France,                                            Couple,                                            18-24                                        ",1
2713,6440742,"
                                            USA,                                                                                                                                ",1
2714,9787962,"
                                            Brazil,                                                                                                                                ",1
2715,6561332,"
                                            Italy,                                                                                                                                ",1
2716,8010924,"
                                            Switzerland,                                                                                                                                ",1
2717,9601400,"
                                            Netherlands,                                                                                                                                ",1
2718,9734552,"
                                            USA,                                                                                                                                ",2
2719,7594501,"
                                            New Zealand,                                                                                                                                ",13
2720,9457761,"
                                            Germany,                                            Mixed Group,                                            25-30                                        ",1
2721,6594670,"
                                            Ireland,                                            Female,                                            25-30                                        ",1
2722,7495257,"
                                            China,                                                                                                                                ",1
2723,7491901,"
                                            Australia,                                                                                                                                ",3
2724,8485456,"
                                            Australia,                                                                                                                                ",1
2725,7565955,"
                                            Canada,                                                                                                                                ",1
2726,9350220,"
                                            Turkey,                                                                                                                                ",1
2727,7177474,"
                                            USA,                                                                                                                                ",1
2728,7217033,"
                                            Indonesia,                                                                                                                                ",1
2729,8444565,"
                                            England,                                                                                                                                ",2
2730,6709044,"
                                            Czech Republic,                                            Male,                                            25-30                                        ",5
2731,9975198,"
                                            Canada,                                            Couple,                                            25-30                                        ",1
2732,7048295,"
                                            USA,                                                                                                                                ",1
2733,8677330,"
                                            Japan,                                            Female,                                            18-24                                        ",1
2734,6000138,"
                                            Spain,                                            Female,                                            31-40                                        ",1
2735,5848497,"
                                            Wales,                                                                                                                                ",1
2736,5374712,"
                                            Hungary,                                                                                                                                ",1
2737,9778899,"
                                            Egypt,                                                                                                                                ",1
2738,9899492,"
                                            Canada,                                            Female,                                            25-30                                        ",5
2739,7643462,"
                                            Argentina,                                                                                                                                ",1
2740,8578374,"
                                            Germany,                                                                                                                                ",2
2741,6156172,"
                                            France,                                                                                                                                ",1
2742,7326215,"
                                            Ireland,                                            Male,                                            25-30                                        ",1
2743,7884314,"
                                            Argentina,                                                                                                                                ",1
2744,9130807,"
                                            Austria,                                                                                                                                ",1
2745,7765348,"
                                            Russia,                                                                                                                                ",1
2746,8820205,"
                                            USA,                                            Female,                                            25-30                                        ",1
2747,6121362,"
                                            Portugal,                                            Male,                                            18-24                                        ",2
2748,7360420,"
                                            Australia,                                                                                                                                ",1
2749,9787281,"
                                            England,                                            Female,                                            25-30                                        ",2
2750,8568992,"
                                            Poland,                                            Female,                                            31-40                                        ",3
2751,8360033,"
                                            Czech Republic,                                                                                                                                ",3
2752,6428964,"
                                            USA,                                                                                                                                ",3
2753,7733420,"
                                            Poland,                                                                                                                                ",1
2754,9665346,"
                                            England,                                            Male,                                            18-24                                        ",2
2755,9896204,"
                                            Spain,                                            Female,                                            25-30                                        ",2
2756,7781825,"
                                            Canada,                                                                                                                                ",1
2757,6203263,"
                                            USA,                                                                                                                                ",1
2758,5936538,"
                                            Australia,                                                                                                                                ",3
2759,6126112,"
                                            USA,                                                                                                                                ",2
2760,7651913,"
                                            Denmark,                                                                                                                                ",1
2761,6415901,"
                                            Germany,                                            Couple,                                            25-30                                        ",1
2762,9067699,"
                                            Austria,                                                                                                                                ",1
2763,9390339,"
                                            USA,                                            Male,                                            31-40                                        ",2
2764,8262858,"
                                            Finland,                                            Male,                                            25-30                                        ",1
2765,6316542,"
                                            USA,                                                                                                                                ",2
2766,5623871,"
                                            USA,                                                                                                                                ",1
2767,5287259,"
                                            Denmark,                                                                                                                                ",4
2768,7568594,"
                                            South Korea,                                                                                                                                ",1
2769,8508046,"
                                            China,                                                                                                                                ",1
